,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue id,Venue Latitude,Venue Longitude,Venue Category,likes
495,Sunnydale,37.712262836734205,-122.41739106632298,Montecristo Resturant,4cd5cd9eb2a4370461b78044,37.708689,-122.420672,Mexican Restaurant,0
496,Tenderloin,37.78513000000004,-122.41450999999995,Mộng Thu,4cdf14a1ffcf3704523e1782,37.783241939099106,-122.41591291992606,Vietnamese Restaurant,18
499,Parkside,37.73894000000007,-122.48389999999995,G Cube Cafe,4ce76a9a595cb1f72caac214,37.74289485631726,-122.48381125393172,Japanese Restaurant,15
500,Mission Terrace,37.725730000000055,-122.43917999999996,Henry's Hunan Restaurant,4ceec3b83b03f04de88d3bdc,37.72218603642267,-122.43659651808754,Hunan Restaurant,18
503,Sunnydale,37.712262836734205,-122.41739106632298,Nick's Kitchen,4cfad1df7f2db1f702ec29d4,37.70784927145116,-122.41782954868002,Asian Restaurant,15
504,Bayview,37.73345000000006,-122.38997999999998,Old Skool Cafe,4d0401f454d0236aa38cecd5,37.734287466157845,-122.39046194443416,Southern / Soul Food Restaurant,19
505,Russian Hill,37.80203000000006,-122.41962999999998,Leopold's,4d0549672f96f04d94382254,37.79883741766174,-122.42234170651676,Austrian Restaurant,263
506,Cayuga Terrace,37.72300506949941,-122.43918145516166,Pupuseria Metapán,4d0ed2065b8a8cfa0c8fec83,37.721872,-122.436578,Latin American Restaurant,6
509,Cow Hollow,37.79825000000005,-122.43572999999998,Atelier Crenn,4d35122d8c42a1cd7c9e005e,37.79840319043433,-122.43583494939686,French Restaurant,151
510,Belden Place,37.7912745,-122.40378675000001,Sushirrito,4d361dbd068da090bd0cc782,37.788117,-122.401082,Sushi Restaurant,377
511,Lower Haight,37.772730000000024,-122.43309999999997,Palmyra,4d40d13acb84b60c78c489ab,37.771748720188974,-122.43382539364248,Mediterranean Restaurant,149
513,Richmond District,37.78066000000007,-122.47088999999994,Express Pupuseria,4d47b3724e7a6ea8f9166e32,37.78079815389437,-122.46987330872616,Salvadoran Restaurant,11
514,Bayview,37.73345000000006,-122.38997999999998,JJ Fish & Chicken,4d76aae2b483a0932ebe9305,37.7322674,-122.3918895,Southern / Soul Food Restaurant,16
515,Richmond District,37.78066000000007,-122.47088999999994,Dong Bei Mama,4d856c8640a7a35d677421be,37.78056587443255,-122.47036616317281,Chinese Restaurant,41
516,Polk Gulch,37.77970830920334,-122.41848101246387,Nojo Ramen Tavern,4d8eabc7d265236af9a71017,37.776636596637324,-122.42127005612625,Ramen Restaurant,351
518,Lower Pacific Heights,37.78693000000004,-122.43427999999994,Bun Mee,4d91323e033ba35dab886b0d,37.78818300368051,-122.43377393911459,Vietnamese Restaurant,191
521,Mission Dolores,37.76481000000007,-122.42359999999996,Locanda,4db22d538154f5a745d9c093,37.764088189921914,-122.4217689545019,Italian Restaurant,510
522,Outer Mission,37.71240000000006,-122.44912999999997,Mission Cafe & Deli,4dc485eeae608779d1241f5a,37.713072,-122.443977,Chinese Restaurant,0
523,South of Market,37.777570000000026,-122.40434999999997,Turtle Tower #3,4ddc50bbd164236dd371b0b7,37.77616261754346,-122.40241960013297,Vietnamese Restaurant,170
524,South of Market,37.777570000000026,-122.40434999999997,Box Kitchen,4dfd856d483b96a3aaa9eb34,37.7811581,-122.4062434,American Restaurant,290
525,Richmond District,37.78066000000007,-122.47088999999994,Sichuan Home,4e041583ae60ed89a801512d,37.780505082785105,-122.47353982387773,Chinese Restaurant,79
526,Inner Sunset,37.762110000000064,-122.46885999999995,Manna,4e0a83f41495b12d82382c71,37.7639546476362,-122.46724520885711,Korean Restaurant,254
527,Oceanview,37.71446000000003,-122.45904999999999,Hong Kong Delights,4e1277be18a84f0f031daa4e,37.71413847,-122.46293001,Chinese Restaurant,0
528,Lakeshore,37.729850000000056,-122.49416999999994,Chipotle Mexican Grill,4e162a98aeb7e76b4f1b9594,37.73245288257204,-122.48998301707604,Mexican Restaurant,27
529,South Park,37.78145000000006,-122.39385999999996,TRES,4e1bebb781306017a4cd4cb3,37.78022738782531,-122.39125932107154,Mexican Restaurant,337
530,Lake Street,37.785060000000044,-122.46403999999995,Café Bunn Mi,4e233347ae6015b212b7dd6e,37.78297461081958,-122.46371910379156,Vietnamese Restaurant,170
531,Jackson Square,37.79708000000005,-122.39840999999996,El Porteño,4e37026362846459f800f26c,37.79557648243205,-122.39352489040392,Argentinian Restaurant,95
533,Sea Cliff,37.78626000000003,-122.48517999999996,Red Tavern,4e3de9b552b1a04aff1f7a26,37.78212719042189,-122.4832864457017,Russian Restaurant,36
534,Mission District,37.759930000000054,-122.41807999999997,Lazy Bear,4e486864b0fb93df27242931,37.76028777205772,-122.41962603950654,New American Restaurant,361
535,Visitacion Valley,37.71307000000007,-122.40930999999995,Pho Luen Fat,4e4d4abdbd413c4cc66ff82e,37.71211295770733,-122.40590522071406,Vietnamese Restaurant,12
536,Telegraph Hill,37.80175000000003,-122.40639999999996,Park Tavern,4e54752db61c93816c09a9d5,37.80109702179248,-122.40930067725601,New American Restaurant,628
538,Mid-Market,37.79098449478979,-122.39922052301995,La Fusion,4e555696d4c0c50afda6168f,37.79180813856871,-122.40381901433496,Latin American Restaurant,137
539,Mission Dolores,37.76481000000007,-122.42359999999996,KRUA THAI,4e63c4e01838ad3d0f60a13e,37.76477100038251,-122.42449927068976,Thai Restaurant,69
540,Lone Mountain,37.77791000000008,-122.45261999999997,Hisago,4e66bcaa1838501628085f78,37.781731884210664,-122.45375341233168,Japanese Restaurant,11
541,Polk Gulch,37.77970830920334,-122.41848101246387,Thai Idea Vegetarian Restaurant,4e7d7aebf5b9644b441e28f3,37.783395,-122.419141,Vegetarian / Vegan Restaurant,103
543,Cayuga Terrace,37.72300506949941,-122.43918145516166,Mission Noodle House,4e80eef293adc9619543bbc9,37.720971806055864,-122.43769813244099,Vietnamese Restaurant,6
544,Lower Nob Hill,37.78944000000007,-122.41453999999999,Keiko à Nob Hill,4ebacbf2108192bf75c5b0ba,37.793250556869715,-122.41421405672644,French Restaurant,55
546,Civic Center,37.77863000000008,-122.41682999999995,Lers Ros Thai,4ebd985c6c257f09ae0c188e,37.77704539388715,-122.42167066545659,Thai Restaurant,370
548,Belden Place,37.7912745,-122.40378675000001,Hops & Hominy,4ed9a975be7be28336ddc111,37.78930005992743,-122.40578646167776,Southern / Soul Food Restaurant,554
550,Chinatown,37.795390000000054,-122.40811999999994,Parallel 37 Ritz-Carlton,4ede788b9adfe5cbe3f0aecf,37.79205879906502,-122.40711015191147,American Restaurant,33
551,Belden Place,37.7912745,-122.40378675000001,Per Diem,4ee965055c5c0575fa5a3fe7,37.790094666099144,-122.40117435254724,Italian Restaurant,183
552,Glen Park,37.738410000000044,-122.43098999999995,Manzoni,4ef010c00e01e1fde2099099,37.73467816914885,-122.43389799980405,Italian Restaurant,28
553,Lower Pacific Heights,37.78693000000004,-122.43427999999994,State Bird Provisions,4ef52a378231b0d6238dd471,37.78374261088443,-122.43287398277053,New American Restaurant,942
557,Dogpatch,37.75946000000005,-122.39035999999999,Gilberth's Latin Fusion Restaurant,4f0e490ee4b03684a54372c6,37.7587985,-122.3881224,Latin American Restaurant,45
558,Noe Valley,37.75160000000005,-122.42907999999994,Saru Sushi Bar,4f2a012ce4b0a7b3771950bb,37.75164725317108,-122.42877448272561,Sushi Restaurant,313
559,Mission Dolores,37.76481000000007,-122.42359999999996,Namu Gaji,4f359f3b7beb8cc43414ab62,37.761435625839084,-122.42600013317379,Korean Restaurant,599
560,Bayview,37.73345000000006,-122.38997999999998,Radio Africa & Kitchen,4f56b36a6b7406c0ea010e9b,37.734825771576745,-122.39076385408828,African Restaurant,31
561,Dogpatch,37.75946000000005,-122.39035999999999,Marcella's Lasagneria & Cucina,4f8b1e6bbe77b15e3ac57be0,37.7579958294458,-122.38923528445224,Italian Restaurant,80
562,Inner Sunset,37.762110000000064,-122.46885999999995,Nopalito,4f8f447f7716cd1fbf769274,37.76543949054888,-122.46629476547241,Mexican Restaurant,499
563,South of Market,37.777570000000026,-122.40434999999997,Lucille's,4f8f600ae4b058bf692402d9,37.77409848997702,-122.40410478710287,Cajun / Creole Restaurant,2
564,Alamo Square,37.77722000000006,-122.43145999999996,Preet Palace,4f97007fe4b0dc878e04571e,37.77980461986572,-122.43201248906166,Indian Restaurant,0
565,Little Saigon,37.78426,-122.417724,Aria Korean-American Snack Bar,4fd3d6a5e4b0da81476a4ea6,37.786554,-122.418066,Korean Restaurant,45
568,Cow Hollow,37.79825000000005,-122.43572999999998,Blackwood,4fd67aaee4b05b989e3a79a9,37.80058713943397,-122.43876395829678,Thai Restaurant,261
570,Richmond District,37.78066000000007,-122.47088999999994,Y & Y Vietnamese Cuisine,4fee69dfe4b0f34ae6930093,37.78279696171342,-122.4690858896308,Vietnamese Restaurant,59
571,Hayes Valley,37.77428000000003,-122.42832999999996,Rich Table,500088f7d63e64b62bc19e6e,37.774891,-122.422736,New American Restaurant,608
572,West Portal,37.739900000000034,-122.46748999999994,Tsing's Chinese Restaurant,5000e7f8e4b0c123dd402fb1,37.737008,-122.469798,Chinese Restaurant,5
574,Mission District,37.759930000000054,-122.41807999999997,Lolinda,50243fd229a61e4b21a26e16,37.7566658,-122.419113,Argentinian Restaurant,800
575,Russian Hill,37.80203000000006,-122.41962999999998,Elephant Sushi,50383cc1e4b0c1904e8952f6,37.79862285331978,-122.41893875180762,Sushi Restaurant,165
576,Balboa Terrace,37.73180000000008,-122.46739999999994,Dinosaurs 2,5039741fe4b049dedb531eb1,37.731586,-122.472535,Vietnamese Restaurant,57
577,North Beach,37.799090000000035,-122.40844999999996,Lai Hong Lounge 荔香小館,50412c01e4b09c6ce4491149,37.79767191833427,-122.41031926493129,Chinese Restaurant,160
579,Sea Cliff,37.78626000000003,-122.48517999999996,Daigo Sushi,505a8013e4b08096cab04de2,37.782017897015685,-122.48585594220593,Sushi Restaurant,58
580,Nob Hill,37.793360000000064,-122.41787,Co Nam,505a8cfde4b08096cab53875,37.79218028571842,-122.42104607818463,Vietnamese Restaurant,143
581,Mission Dolores,37.76481000000007,-122.42359999999996,Mau,505aa37ee4b09d25dc9e7557,37.762214446694,-122.42157861358172,Vietnamese Restaurant,470
583,West Portal,37.739900000000034,-122.46748999999994,Orexi,506cedaae4b00cdc7b3cc476,37.73847730013533,-122.4683324672464,Greek Restaurant,38
585,Richmond District,37.78066000000007,-122.47088999999994,Chili House SF,507c7fe9e4b0f2e0883863d6,37.78285554917537,-122.46711008889176,Chinese Restaurant,88
587,Mission Bay,37.76690000000008,-122.38978999999995,Mission Rock Resort,5089d734e4b032d8bd35f664,37.76548318059236,-122.38662441146899,Seafood Restaurant,322
589,South Park,37.78145000000006,-122.39385999999996,Saison,5092f1a0183f33bd8b7416e2,37.77938780708879,-122.39200771519837,New American Restaurant,182
592,Jackson Square,37.79708000000005,-122.39840999999996,Roka Akor,50be8ac5f31c223ae77cdeb7,37.79633577459493,-122.40384969155025,Japanese Restaurant,337
596,Inner Sunset,37.762110000000064,-122.46885999999995,Nabe,50cfe6afe4b021539e1ab4e7,37.76363430255683,-122.46629147787104,Nabe Restaurant,119
597,Cole Valley,37.76532000000003,-122.44986999999998,Padrecito,50ef30e4e4b00a55d27ff6d5,37.76574435901804,-122.45006486882085,Mexican Restaurant,473
599,Ingleside,37.723020000000076,-122.45214999999996,21 Taste House,50f71746e4b0159e591b2cbd,37.72348329809827,-122.45433644828445,Asian Restaurant,8
600,Noe Valley,37.75160000000005,-122.42907999999994,J&R's Pop-up #3,510db208e4b01a7ac5f0dd04,37.749089,-122.427188,American Restaurant,0
601,Eureka Valley,37.75750082266322,-122.43794033500338,Fable,5111a558e4b0e457054d5a0a,37.75997442841319,-122.43507963136373,New American Restaurant,109
604,Design District,37.77853007328749,-122.39321008050078,Garaje,511ab11fe4b078c672896eab,37.78174497823888,-122.396150865862,Mexican Restaurant,1192
606,Richmond District,37.78066000000007,-122.47088999999994,Sakesan Sushi & Bistro,511c1d15e4b0d03f6aefa838,37.78295850114284,-122.46602560953235,Japanese Restaurant,81
608,Mission District,37.759930000000054,-122.41807999999997,Curry Up Now,51243a00e4b06327ea088b09,37.762319653793774,-122.42162745926812,Indian Restaurant,374
610,Lone Mountain,37.77791000000008,-122.45261999999997,SQwers Izakaya & Sushi BAR,513a4806c84c60d09153e2cc,37.78189618301288,-122.45134008269928,Sushi Restaurant,22
611,Lower Pacific Heights,37.78693000000004,-122.43427999999994,Glaze Teriyaki,513e1d25183f3d7ab4b68a33,37.7879226052757,-122.43359371176912,Asian Restaurant,116
614,Jackson Square,37.79708000000005,-122.39840999999996,Coqueta,5140f0cae4b0161c893167e7,37.79856617565491,-122.39660972788938,Spanish Restaurant,724
618,Belden Place,37.7912745,-122.40378675000001,Sushirrito,5169c1b4498eb65b81bd735a,37.790227277138705,-122.40389696995778,Sushi Restaurant,287
621,Westwood Highlands,37.73318000000006,-122.45449999999994,Shanghai Dumpling King,516a2025e4b0b25be7de59b6,37.73160464574401,-122.4510746682198,Dumpling Restaurant,115
623,West Portal,37.739900000000034,-122.46748999999994,Chaiya,51841c27498e495ed7b5e1e8,37.74104216116533,-122.4649591037211,Thai Restaurant,17
624,Mission District,37.759930000000054,-122.41807999999997,El Techo,51896b72498e1bcc776ddaa8,37.756576,-122.4190831,Latin American Restaurant,1076
625,West Portal,37.739900000000034,-122.46748999999994,Trattoria Da Vittorio,5195394d498e344eeb952b4f,37.739295412112625,-122.46759110305597,Italian Restaurant,67
626,Lake Street,37.785060000000044,-122.46403999999995,Shabu House,519ec122498e505febe8df9b,37.78312656370151,-122.46328682653005,Japanese Restaurant,92
627,Richmond District,37.78066000000007,-122.47088999999994,Shabu Club,51a9a958498e89dba10731fc,37.78263784004588,-122.46959924871538,Japanese Restaurant,88
628,Tenderloin,37.78513000000004,-122.41450999999995,El Castillito,51b28827498ef0351235c618,37.781960999999995,-122.41473700000002,Mexican Restaurant,10
630,Upper Market,37.76122000000004,-122.44410999999997,MaMa Ji's,51b9fdee498ec3a4b2580261,37.76074993654171,-122.43865144053532,Szechuan Restaurant,408
634,Union Square,37.78782000000007,-122.40747999999996,Wise Sons Jewish Delicatessen,51d25a898bbd024bb44bff91,37.785837180588764,-122.4031239177341,Jewish Restaurant,206
635,Tenderloin,37.78513000000004,-122.41450999999995,Golden Lotus,51db15d1498e633f8c612d51,37.783789141434305,-122.41772633852094,Vietnamese Restaurant,40
638,Laurel Heights,37.78576000000004,-122.44722999999999,Artesano,51e0ad55498eb7f2b6ed10e2,37.78662822254398,-122.45044947820467,Latin American Restaurant,36
641,Lower Nob Hill,37.78944000000007,-122.41453999999999,Aliment,51eb56cf498e1965d411fc1e,37.79001436822235,-122.41027247652748,American Restaurant,186
642,Inner Sunset,37.762110000000064,-122.46885999999995,Taqueria Dos Amigos y Mercado,51f1b42c498ef8a98fedb183,37.76399,-122.47245600000001,Mexican Restaurant,6
643,Mission Dolores,37.76481000000007,-122.42359999999996,Ramen Izakaya Goku,51f4a10f498eb45077647b12,37.76481509202554,-122.4248665553438,Ramen Restaurant,324
644,Westwood Park,37.72813000000008,-122.45815999999996,Champa Garden,521c030711d29828a2b0a260,37.72493826945924,-122.46004675400988,Asian Restaurant,66
645,Fillmore,37.78415997388794,-122.43316995614289,Izakaya Kou,5226e7f42fc6889c73ad297f,37.7842660711893,-122.43285117668039,Japanese Restaurant,181
649,Marina District,37.80315000000007,-122.43674999999996,Sabrosa,523217ee93cd2771b1d89f79,37.799074704312,-122.43585395601345,Mexican Restaurant,100
650,Lakeside,37.724330000000066,-122.47383999999994,Chipotle Mexican Grill,523b598711d27a43cfa0a523,37.7276457,-122.4765986,Mexican Restaurant,35
651,Financial District South,37.795780000000036,-122.40047999999996,House of Xian Dumpling,5251d773498e0a9b631e6729,37.79657947252779,-122.40517651231335,Chinese Restaurant,91
655,Marina District,37.80315000000007,-122.43674999999996,Saiwalks,52a37b00498e56c8e039dcd0,37.80038608340991,-122.43776511311732,Vietnamese Restaurant,55
656,Ingleside,37.723020000000076,-122.45214999999996,Quan Pho Viet,52a7695711d28346a61df7d7,37.723212,-122.453591,Vietnamese Restaurant,10
657,Tenderloin,37.78513000000004,-122.41450999999995,Jin Mi Korean Cuisine,52c1ec13498e768ed96c0fdf,37.781564547341034,-122.41669614878889,Korean Restaurant,73
659,Cayuga Terrace,37.72300506949941,-122.43918145516166,Maneelap Srimongkoun,52d0a6dc498e22a719e816a7,37.71866004457294,-122.43941132605019,Thai Restaurant,10
660,West Portal,37.739900000000034,-122.46748999999994,Burrito Loco,52daf6af498ea35cefa4f41f,37.74091038606657,-122.46562352714389,Mexican Restaurant,13
661,Mission District,37.759930000000054,-122.41807999999997,Loló,52eb109611d2f169d2d80599,37.757301,-122.421307,Latin American Restaurant,633
662,Russian Hill,37.80203000000006,-122.41962999999998,Curry Leaf Restaurant,52f3d3c311d2fa6250257ba7,37.80318251864479,-122.41441273064468,Indian Restaurant,105
663,Mission Dolores,37.76481000000007,-122.42359999999996,Lers Ros Thai,52f4747d11d2e8fa8b2e5394,37.76476249195652,-122.42388397828468,Thai Restaurant,162
664,Duboce Triangle,37.76932000000005,-122.43145999999996,House of Thai 2,5306684e11d28bd0950b2a3a,37.77217035473427,-122.43028372979063,Thai Restaurant,44
665,Little Saigon,37.78426,-122.417724,Elephant Sushi,530eab1b498e43184817a4fc,37.78152508967383,-122.41698081983824,Sushi Restaurant,13
667,Cathedral Hill,37.784344,-122.424496,De Afghanan,531630f6498eb66232dca33b,37.78569150893425,-122.42054049694651,Afghan Restaurant,96
668,Mid-Market,37.79098449478979,-122.39922052301995,Trou Normand,53192adc498e20ab5bf6d887,37.78667656374773,-122.3996791649513,French Restaurant,498
669,Embarcadero,37.79532000000006,-122.39393999999999,PABU,53221a72498e79092136b979,37.79295,-122.3981,Japanese Restaurant,326
674,Lake Street,37.785060000000044,-122.46403999999995,Lime Tree Southeast Asian Kitchen,5340b4de498ea94402a6fbc3,37.78291729758533,-122.468309518121,Asian Restaurant,45
676,Tenderloin,37.78513000000004,-122.41450999999995,homeskillet,5351e136498e38b9d504db86,37.78215210817745,-122.41031886452917,American Restaurant,151
677,Cow Hollow,37.79825000000005,-122.43572999999998,Palm House,5367c631498e5c347cf18838,37.797545155626736,-122.43287312898731,Caribbean Restaurant,153
678,North Beach,37.799090000000035,-122.40844999999996,North Beach Gyros,536e7f6e498ee6e7192e8c24,37.800074,-122.410936,Mediterranean Restaurant,33
680,Chinatown,37.795390000000054,-122.40811999999994,Kusakabe,537d1a96498e08214a87bded,37.795498406823384,-122.4029523282336,Sushi Restaurant,243
685,Jordan Park,37.784650000000056,-122.45664,Wako,53893dea498ef911b521951c,37.78303200071665,-122.4615756791682,Japanese Restaurant,126
687,Telegraph Hill,37.80175000000003,-122.40639999999996,China Live,53988def498e68d4d894fc87,37.7980266,-122.4078575,Chinese Restaurant,320
690,Haight-Ashbury,37.769930000000045,-122.44691999999998,1428 Haight,53b37277498eeeca1f0ba730,37.77021303401152,-122.44596601061077,American Restaurant,77
691,Polk Gulch,37.77970830920334,-122.41848101246387,Monsieur Benjamin,53b4dd52498eef48c82d89a5,37.77747803178731,-122.42313085901189,French Restaurant,375
692,Diamond Heights,37.74432000000007,-122.44270999999998,food & dim sum to go,53c16f0c498ecc0f5c08cec5,37.7439805991789,-122.43940573577052,Cantonese Restaurant,4
693,Telegraph Hill,37.80175000000003,-122.40639999999996,The Italian Homemade Company,53f914d8498e1ef0fe04474c,37.80149747181165,-122.41179456578453,Italian Restaurant,326
695,Glen Park,37.738410000000044,-122.43098999999995,Win Garden,53fb8957498e41f50c2aeefa,37.734549257302305,-122.43389874611981,Chinese Restaurant,14
696,Rincon Hill,37.785748500000004,-122.3924445,dragoneats,53fb8a0f498e6491055ac177,37.78646245051328,-122.39550510091534,Vietnamese Restaurant,219
698,Vista del Mar,37.779005,-122.507642,Seal Rock Inn Restaurant,5404a5c5498e173768dfada4,37.7799329144281,-122.50955244344584,American Restaurant,10
699,Bernal Heights,37.73903000000007,-122.41620999999998,Nute's Noodle Night,5407c3ee498e743eaa28f797,37.73895675221519,-122.41389540466913,Asian Restaurant,86
700,Western Addition,37.780950000000075,-122.43221999999997,Udon Mugizo,542616e8498e7e2b1a06433d,37.78492562206546,-122.43180862034707,Udon Restaurant,162
704,South Park,37.78145000000006,-122.39385999999996,Tender Greens,5432f08d498e64bc7d6f0a31,37.777131322814704,-122.39307874572013,American Restaurant,161
705,Marina District,37.80315000000007,-122.43674999999996,Bonita Taqueria y Rotisserie,54472c68498e4a38ccde94ab,37.80022113273896,-122.44045077734454,Mexican Restaurant,67
706,Bernal Heights,37.73903000000007,-122.41620999999998,3rd Cousin,54505245498e78f30aadd37c,37.73898312239623,-122.41374021459931,New American Restaurant,65
707,Cayuga Terrace,37.72300506949941,-122.43918145516166,Tao Sushi,546960f7498eac74bd5baf47,37.721036775089686,-122.4376651904847,Japanese Restaurant,13
708,South of Market,37.777570000000026,-122.40434999999997,Dinosaurs,546ba7f6498e76930e16ccda,37.77501343461817,-122.40334942532131,Vietnamese Restaurant,54
709,China Basin,37.77609000000007,-122.39374999999995,Cockscomb,54700a36498e3b3bd931137c,37.778578,-122.397395,New American Restaurant,386
712,South End,37.768909803661145,-122.38776639828644,STEM Kitchen & Garden,5474e844498ebe35c171c046,37.766240814693575,-122.38833667304378,New American Restaurant,148
714,Tenderloin,37.78513000000004,-122.41450999999995,Golden Era Vegan,547a3a09498edded45384099,37.78149473910515,-122.41682231651436,Vegetarian / Vegan Restaurant,95
716,Western Addition,37.780950000000075,-122.43221999999997,The Progress,548b976b498e8beca9ac6641,37.78374466115743,-122.43297199831427,American Restaurant,514
720,Mission Dolores,37.76481000000007,-122.42359999999996,Shizen,54a8b5d1498ef8abe40ce6b3,37.76819038843062,-122.42162728988704,Sushi Restaurant,462
721,Mid-Market,37.79098449478979,-122.39922052301995,Mourad,54aa5a96498e0326ab850c28,37.78691477687439,-122.39996989660568,Moroccan Restaurant,349
722,Lower Nob Hill,37.78944000000007,-122.41453999999999,Liholiho Yacht Club,54c2a5e4498ee52a438800f7,37.78833241767785,-122.41460517290737,Hawaiian Restaurant,736
724,Mission District,37.759930000000054,-122.41807999999997,Hawker Fare,54c46647498ec3e20f48bcde,37.7620177653105,-122.42175150961835,Thai Restaurant,298
726,Duboce Triangle,37.76932000000005,-122.43145999999996,Nara,54d96f93498ed9d2b3069657,37.77213637941631,-122.43080061177345,Sushi Restaurant,104
727,Sunset District,37.753480000000025,-122.49414999999999,Osaka Imai,54e6a458498e7b5a0897a2b5,37.753524768000645,-122.49012206288636,Japanese Restaurant,6
728,Polk Gulch,37.77970830920334,-122.41848101246387,Rusty's Southern,552043bc498ea443ae08a883,37.784200364220894,-122.41851811012705,Southern / Soul Food Restaurant,155
731,Castro,37.75849000000005,-122.43476999999996,Lark,552d9a9a498ef6abfdae677a,37.760993285739396,-122.43427518221822,Mediterranean Restaurant,142
733,Cathedral Hill,37.784344,-122.424496,Octavia,55319ec2498ee038ee77c144,37.78793508418418,-122.42693388300009,American Restaurant,294
735,Mid-Market,37.79098449478979,-122.39922052301995,Takoba,5531cce7498e133766923a47,37.78694521073477,-122.40032074338816,Sushi Restaurant,65
736,South Park,37.78145000000006,-122.39385999999996,Kama O Deli,553564fe498e27b0a22d234b,37.780268240678275,-122.39455837966295,Japanese Restaurant,42
739,Financial District South,37.795780000000036,-122.40047999999996,Trestle,554076fd498ec1e6a4ae0b23,37.796305816613604,-122.40453417551656,New American Restaurant,259
743,Nob Hill,37.793360000000064,-122.41787,Lord Stanley,5579d160498ec78aba4bf23d,37.79583908920013,-122.42188811302185,Modern European Restaurant,118
744,Jordan Park,37.784650000000056,-122.45664,Mescolanza,55a5af25498e7d094479340d,37.78134658031404,-122.45992168890297,Italian Restaurant,18
745,Duboce Triangle,37.76932000000005,-122.43145999999996,The Viking Room,55b31d83498e5ab2eee81351,37.76668542621153,-122.43020971859733,New American Restaurant,39
746,Haight-Ashbury,37.769930000000045,-122.44691999999998,VeganBurg,55bec3d8498ea0833a1c10b7,37.77015576494585,-122.4465223090921,Vegetarian / Vegan Restaurant,153
747,Japantown,37.785420000000045,-122.42971999999997,Gardenias,55bfc463498e9b97eca4d34b,37.786109,-122.43271,Restaurant,52
750,Laurel Heights,37.78576000000004,-122.44722999999999,Chipotle Mexican Grill,55c22c50498ed3a8d492dceb,37.78205287353228,-122.44653641055487,Mexican Restaurant,25
751,Alamo Square,37.77722000000006,-122.43145999999996,Petit Crenn,55c29cba498e3e3e7a929bb7,37.77634384449128,-122.4264545687113,French Restaurant,260
753,Lower Haight,37.772730000000024,-122.43309999999997,Perilla,55c6bd76498e21968eb76765,37.77206003875018,-122.43083496703683,Vietnamese Restaurant,24
