,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue id,Venue Latitude,Venue Longitude,Venue Category,likes
756,Marina District,37.80315000000007,-122.43674999999996,The Dorian,55dfdff7498e10ec1a9e2b8c,37.800693036068324,-122.43651922598156,New American Restaurant,174
758,Design District,37.77853007328749,-122.39321008050078,The Lord George,55e23dc8498eac3941432ec0,37.782384944239375,-122.39274699267062,New American Restaurant,113
759,Inner Sunset,37.762110000000064,-122.46885999999995,iPOT,55ebac96498e6eaf2a9ad368,37.76389410253733,-122.47322399443968,Hotpot Restaurant,78
760,Cow Hollow,37.79825000000005,-122.43572999999998,The Italian Homemade Company,55f39717498eab249a7fc0b5,37.79762809814768,-122.4309938003278,Italian Restaurant,152
761,Lake Street,37.785060000000044,-122.46403999999995,KoJa Kitchen,56021669498e583a68c8492e,37.782961278947944,-122.46318376125461,Asian Restaurant,141
762,Belden Place,37.7912745,-122.40378675000001,Onigilly,5602fc12498ec57fde48345f,37.79074936966351,-122.39874610114427,Japanese Restaurant,54
763,Cow Hollow,37.79825000000005,-122.43572999999998,Rooster & Rice,562ab0c3498ec63360c68618,37.797879,-122.435932,Thai Restaurant,71
764,Duboce Triangle,37.76932000000005,-122.43145999999996,Iza Ramen,5632c07e498eaa6c566acefc,37.771694,-122.430429,Ramen Restaurant,377
767,Tenderloin,37.78513000000004,-122.41450999999995,Yemen Kitchen,5633e4a5498e430fc92b4b53,37.783372,-122.412736,Middle Eastern Restaurant,28
769,Laguna Honda,37.750999922797234,-122.46122578186481,My Pot 吾家火鍋,56342da3498eaa6c59ef3488,37.747377,-122.459524,Hotpot Restaurant,16
771,Jackson Square,37.79708000000005,-122.39840999999996,Chica,564259cc498e3ea5e3480985,37.80042752404769,-122.40168186470693,Mexican Restaurant,43
772,Haight-Ashbury,37.769930000000045,-122.44691999999998,Hippie Thai Street Food,564f83bb498e581008391e1f,37.77021800286693,-122.44570830436142,Thai Restaurant,27
773,Duboce Triangle,37.76932000000005,-122.43145999999996,Tara Indian Cuisine,5657e5d0498e3b242ea9ffad,37.76545904539987,-122.43148364720408,Indian Restaurant,35
774,Russian Hill,37.80203000000006,-122.41962999999998,Cafe de Casa,56676578498ea3606c450af7,37.80607956874178,-122.41855703089183,Brazilian Restaurant,96
775,Jordan Park,37.784650000000056,-122.45664,Gourmet Noodle House,56722103498ef0287b6edbdb,37.7810946275548,-122.45995227226994,Shanghai Restaurant,8
776,Haight-Ashbury,37.769930000000045,-122.44691999999998,Ginza Sushi & Sake,56834957498e4abb4a565cde,37.76941183978978,-122.45163205273117,Sushi Restaurant,50
777,Rincon Hill,37.785748500000004,-122.3924445,Fayala,5690228b498ebea616b1c8e4,37.789337832773505,-122.39496301672979,Mediterranean Restaurant,34
779,Financial District South,37.795780000000036,-122.40047999999996,The American Grilled Cheese Kitchen,5696dadc498e77af2f0593b1,37.79836546649156,-122.4012565612793,American Restaurant,36
782,Sea Cliff,37.78626000000003,-122.48517999999996,Fiorella,56995964498e62132be29321,37.78188735290587,-122.48450964689253,Italian Restaurant,115
783,Duboce Triangle,37.76932000000005,-122.43145999999996,Hot Zushi,5699bb8d498edccdae489a77,37.77204257802579,-122.43099514378852,Sushi Restaurant,22
786,Cole Valley,37.76532000000003,-122.44986999999998,DragonEats,569d3eb4498e051e26ae85b1,37.7694320058375,-122.45009690523148,Vietnamese Restaurant,65
788,Little Saigon,37.78426,-122.417724,Tselogs,56a7f7fa498e29aaf707c5d4,37.78647937415373,-122.4131275886682,Filipino Restaurant,109
791,Mid-Market,37.79098449478979,-122.39922052301995,Leo's Oyster Bar,56a86953498ee35f4e8cde5b,37.79393596469011,-122.40266670546524,Seafood Restaurant,191
794,Westwood Highlands,37.73318000000006,-122.45449999999994,Won Kok Restaurant 華記美食,56aaca82498e009d3013a818,37.731774526726426,-122.45127862507782,Cantonese Restaurant,26
796,Tenderloin,37.78513000000004,-122.41450999999995,Mensho Tokyo,56b4af45498e429dd2223d46,37.78655304019694,-122.41428861315735,Ramen Restaurant,468
799,Lower Haight,37.772730000000024,-122.43309999999997,Indian Paradox,56c66e32498e2e5e0f570db4,37.77158,-122.436919,Indian Restaurant,76
800,Belden Place,37.7912745,-122.40378675000001,Mister Jiu's,56f2092e498eac8f5f0799c8,37.79379008659567,-122.40661544924471,Chinese Restaurant,238
802,Sunset District,37.753480000000025,-122.49414999999999,Underground Grill King,56fe15cacd100ab4c7fb0fe7,37.753366,-122.490934,Taiwanese Restaurant,1
803,Alamo Square,37.77722000000006,-122.43145999999996,Kebab King,56fef705498ed9078efe13ac,37.779786,-122.431589,Pakistani Restaurant,23
804,Merced Manor,37.732440000000054,-122.48145,Hella Halal,5700222f498eea04541435f5,37.730256,-122.47891,Halal Restaurant,1
805,Presidio Heights,37.79028000000005,-122.45165999999995,vixi cucina italiana,57094904cd1079e8d3b3dbbb,37.786210303692656,-122.45366566889984,Italian Restaurant,10
808,Sunnyside,37.730290000000025,-122.44886999999994,Pho Dong Huong (World of Noodle),573e76dc498e03b8b9bb4e9f,37.731491380378145,-122.45039008562291,Vietnamese Restaurant,15
810,Union Square,37.78782000000007,-122.40747999999996,Sababa,5746063b498e3939498157c9,37.791185,-122.404219,Mediterranean Restaurant,180
813,Financial District South,37.795780000000036,-122.40047999999996,Chong Qing Xiao Mian,5763027e498e386d3d9e9860,37.7964178,-122.4053695,Szechuan Restaurant,217
815,South of Market,37.777570000000026,-122.40434999999997,Golden Burma,5769a4bf498e66c11ea9851e,37.77518382857007,-122.40345543581469,Burmese Restaurant,26
816,Civic Center,37.77863000000008,-122.41682999999995,Corridor,577355df498e5f4d8d448506,37.776559698358206,-122.41946137814485,American Restaurant,100
818,Union Square,37.78782000000007,-122.40747999999996,Tacorea,577709b1498ec87e7dcdb1f8,37.78976228934146,-122.41079181432723,Korean Restaurant,201
820,Noe Valley,37.75160000000005,-122.42907999999994,Bistro SF Grill,57795837cd10013c3e791682,37.75114764114586,-122.43408459642565,American Restaurant,12
821,Marina District,37.80315000000007,-122.43674999999996,Don Pistos,578ee6d6498e67c585f8b82c,37.80004007954099,-122.4353109518497,Mexican Restaurant,31
823,Civic Center,37.77863000000008,-122.41682999999995,Feastly at the Garage,57918439cd1010a4eff0bbcf,37.777222086763196,-122.41237141334652,Restaurant,12
824,North of Panhandle,37.772550000000024,-122.44583999999998,Om Indian Cuisine,57978e5e498ed5a25470c882,37.769686854208565,-122.44967848373926,Indian Restaurant,35
827,Design District,37.77853007328749,-122.39321008050078,ROOH,57b2748e498ef018b699e232,37.78130761598392,-122.3926918659228,Indian Restaurant,162
828,Ingleside Terraces,37.724510000000066,-122.46731999999997,Joyful Kitchen,57b3ba13cd100318b215b5ba,37.725376798334565,-122.46272186158328,Chinese Restaurant,10
829,Parkside,37.73894000000007,-122.48389999999995,Fiery Hot Pot Buffet,57b7af86498e3e263095efc9,37.74280989993256,-122.48381187912098,Chinese Restaurant,24
830,Mission Terrace,37.725730000000055,-122.43917999999996,Hwaro,57bd06c8cd10e903763a7664,37.725637597880784,-122.43431782363075,Korean Restaurant,36
831,Russian Hill,37.80203000000006,-122.41962999999998,Mezcalito,57da1ace498ed7fdf4662768,37.798168097057925,-122.42228617129722,Mexican Restaurant,89
832,Richmond District,37.78066000000007,-122.47088999999994,Keeva Indian Kitchen,57e585c338faf769305a92aa,37.78283621635868,-122.46896842633957,Indian Restaurant,26
833,Cow Hollow,37.79825000000005,-122.43572999999998,Flores,57fc2013498ec2b5a315b412,37.7976161048577,-122.43258059024868,Mexican Restaurant,196
834,Diamond Heights,37.74432000000007,-122.44270999999998,Harbor Villa Restaurant,5805472838fa925140e78f74,37.74375508537187,-122.43940386304837,Dim Sum Restaurant,17
835,Westwood Park,37.72813000000008,-122.45815999999996,Golden Coast Restaurant,580c106738faf1db47d6f127,37.72455869884345,-122.45898784330393,Asian Restaurant,6
836,Marina District,37.80315000000007,-122.43674999999996,Nabe II,581944f72956e66bf36c5910,37.79971361718154,-122.43694746033817,Hotpot Restaurant,66
838,Design District,37.77853007328749,-122.39321008050078,SAJJ Mediterranean,581a05462c0e8135207495a8,37.78139388822888,-122.39163160370434,Mediterranean Restaurant,69
841,Lower Pacific Heights,37.78693000000004,-122.43427999999994,Hinodeya Ramen Bar,583638538d8e9962925c86fe,37.786222571504034,-122.42995622632341,Ramen Restaurant,254
844,Rincon Hill,37.785748500000004,-122.3924445,Rooster & Rice,583f36b70b7e9312ee559aef,37.78502229084869,-122.39604023205217,Thai Restaurant,139
847,Little Saigon,37.78426,-122.417724,Hinata,584a0d7b349355671db7eab2,37.78308964325582,-122.42073168119563,Sushi Restaurant,69
850,Ingleside,37.723020000000076,-122.45214999999996,Pakwan Restaurant,5879b70bda54ae4bc9f865e9,37.72348113608998,-122.45388596926179,Pakistani Restaurant,26
851,Tenderloin,37.78513000000004,-122.41450999999995,The Halal Guys,5886c46651666a3dfa1c3aa0,37.78611099816394,-122.4104207029729,Middle Eastern Restaurant,126
852,Cayuga Terrace,37.72300506949941,-122.43918145516166,An Chi,588e3e6632b072494c6cf57e,37.72343008519264,-122.43573516334256,Vietnamese Restaurant,12
855,Bernal Heights,37.73903000000007,-122.41620999999998,Peaches Patties,5896271e98f8aa7c144fbdaf,37.739477,-122.418333,Caribbean Restaurant,8
856,South of Market,37.777570000000026,-122.40434999999997,Iza Ramen,589d531716f000694e4ab50b,37.77580229083259,-122.40904551725399,Ramen Restaurant,175
857,Lower Pacific Heights,37.78693000000004,-122.43427999999994,Marufuku Ramen,58a8fc412321c67cca7ee144,37.785044585981645,-122.43188436047465,Ramen Restaurant,208
861,Cow Hollow,37.79825000000005,-122.43572999999998,Vegan Picnic,58af46d1951e7d0a6394102b,37.79749028773226,-122.43174840879858,Vegetarian / Vegan Restaurant,26
862,Russian Hill,37.80203000000006,-122.41962999999998,Kui Shin Bo,58ba381ef840855538e68561,37.801482,-122.425206,Japanese Restaurant,4
863,Mission District,37.759930000000054,-122.41807999999997,Media Noche,58bf4947fda3d8675bd28d0a,37.76007363724324,-122.42069145227919,Cuban Restaurant,229
864,Castro,37.75849000000005,-122.43476999999996,Me & Tasty,58bf794d14f8f47273a68002,37.7626655046974,-122.43450831054452,Thai Restaurant,56
865,Mission Dolores,37.76481000000007,-122.42359999999996,RAW Sugar Factory,58c4b309ae97567d4fcd0f56,37.76445863736293,-122.42179138494977,New American Restaurant,47
866,South Park,37.78145000000006,-122.39385999999996,Mestiza,58c87294102f477e019966e7,37.77960168435144,-122.3978382606396,Filipino Restaurant,78
868,Belden Place,37.7912745,-122.40378675000001,Pushkin,58cc4d2fe0adac17bbf4838e,37.79094301071348,-122.40387738626474,Russian Restaurant,95
871,Glen Park,37.738410000000044,-122.43098999999995,Tekka House,58e2fe86f697e068fa0d6d1b,37.73452961519617,-122.43367145203175,Sushi Restaurant,8
872,Sunset District,37.753480000000025,-122.49414999999999,Big Big Pan Korean Restaurant,58e5a5365f671706d7246cf5,37.753433,-122.489944,Korean Restaurant,1
873,China Basin,37.77609000000007,-122.39374999999995,The Organic Coup,58f03e51a87921558c6698ed,37.77882,-122.389345,Comfort Food Restaurant,3
875,Hayes Valley,37.77428000000003,-122.42832999999996,a Mano,5907aa1c178a2a76066e0f59,37.776916945347146,-122.42385625239876,Italian Restaurant,348
876,Irish Hill,37.7849658181139,-122.45200567613212,Derm,591523b4396de017a3a58882,37.781965,-122.453837,Thai Restaurant,7
879,Mission Bay,37.76690000000008,-122.38978999999995,SF Kebab Mediterranean Grill,592f829f0d8a0f7282e8c7c4,37.76704350992328,-122.38995669980444,Mediterranean Restaurant,44
881,Dolores Heights,37.75828000000007,-122.43027999999998,Saucy Asian,593efc3b1ffe976d0fa82760,37.76268839879927,-122.43082904572759,Asian Restaurant,62
882,Jackson Square,37.79708000000005,-122.39840999999996,Sababa,59418ea803369342e0b35f0d,37.7943363312859,-122.40246188207935,Middle Eastern Restaurant,53
886,Mission Terrace,37.725730000000055,-122.43917999999996,El Gran Taco Loco,5941ec67e2ead1688f4f464a,37.724746,-122.43448300000001,Mexican Restaurant,4
889,Jordan Park,37.784650000000056,-122.45664,General Tso Kitchen 外婆橋私房菜馆,5958498f1108ba7e4597f7bc,37.7810728447177,-122.45965480377417,Chinese Restaurant,8
890,Lower Haight,37.772730000000024,-122.43309999999997,Namu Stonepot,596f7dac851de55ed93ce160,37.774762514978846,-122.43778011298002,Korean Restaurant,107
891,Polk Gulch,37.77970830920334,-122.41848101246387,Lapat's Thai Noodles Bar,5983ea6101235832355e99a2,37.78333392343004,-122.41763005006777,Thai Restaurant,20
894,Cathedral Hill,37.784344,-122.424496,Kuma Sushi + Sake,5989205d64c8e12750122427,37.7867804695193,-122.41988550891186,Sushi Restaurant,159
896,Civic Center,37.77863000000008,-122.41682999999995,Villon,59b759e1646e387b4245f12a,37.780865252229155,-122.41247055353418,French Restaurant,119
897,North Beach,37.799090000000035,-122.40844999999996,Eight Tables by George Chen,59ca731f6c08d140cc3cb197,37.7983553,-122.4077918,Chinese Restaurant,32
900,Tenderloin,37.78513000000004,-122.41450999999995,Chisme,59cb288d6c08d172265a8e6d,37.78846715609786,-122.41480239709736,Mexican Restaurant,85
902,China Basin,37.77609000000007,-122.39374999999995,Tadu Ethiopian Kitchen,59cc5892418686045b5bc793,37.77394977617469,-122.39154316347648,Ethiopian Restaurant,67
903,Jackson Square,37.79708000000005,-122.39840999999996,Silver Star Deli,59cd5879f870fd72b1e80940,37.797734999999996,-122.401154,Vietnamese Restaurant,8
906,Vista del Mar,37.779005,-122.507642,Feng Ze Yuan 餘味館 (Feng Ze Yuan),59d994da1fa7634cf50e96be,37.775132,-122.506124,Cantonese Restaurant,4
907,Mission Dolores,37.76481000000007,-122.42359999999996,Kitava,59fbc94afc9e941a27bde064,37.76491892072407,-122.41971495741083,Gluten-free Restaurant,60
908,Ingleside Terraces,37.724510000000066,-122.46731999999997,Kaisen Don,5a109ecc898bdc199c4367e9,37.725512759474775,-122.46301464251765,Japanese Restaurant,13
909,Tenderloin,37.78513000000004,-122.41450999999995,Dosa Allee,5a20a375d48ec16955e54ad9,37.782197918901005,-122.41055640583181,South Indian Restaurant,8
910,Union Square,37.78782000000007,-122.40747999999996,Ippudo,5a2737c10457b734e89d1e29,37.7858706,-122.4043022,Ramen Restaurant,157
911,Richmond District,37.78066000000007,-122.47088999999994,Heritage Restaurant And Bar,5a2f497b8ad62e3cdecf37c8,37.78290433263326,-122.46684822145225,American Restaurant,19
912,Nob Hill,37.793360000000064,-122.41787,Tuba Express Mediterranean Kebab & Gyros,5a32e7e151950e6b6b9548f3,37.79081272178735,-122.4199755881855,Mediterranean Restaurant,8
913,Lakeside,37.724330000000066,-122.47383999999994,Marugame Udon,5a3b267d4940bc2abc94d088,37.72753502992446,-122.47614774426498,Udon Restaurant,93
914,Treasure Island,37.82489000000004,-122.37086999999997,Mersea,5a56b09c1b0ea5242d21a624,37.82247260805238,-122.3755940686198,American Restaurant,39
915,Civic Center,37.77863000000008,-122.41682999999995,Sizzling Pot King,5a616f53d69ed07940d7c279,37.77711002625363,-122.4125721848816,Szechuan Restaurant,34
916,Nob Hill,37.793360000000064,-122.41787,Berber,5a6543f66c08d126b51b3ef4,37.7960663,-122.4222202,African Restaurant,24
917,Potrero Hill,37.75660000000005,-122.39913999999999,VBOWLS,5a67f3c365211f23f1ae5ac5,37.754363,-122.403636,Japanese Restaurant,6
918,Tenderloin,37.78513000000004,-122.41450999999995,Lapisara,5a9c4ec9c58ed74fd59216e3,37.787713525870295,-122.41337542383248,Thai Restaurant,46
920,Parnassus,37.76276000000007,-122.46045999999996,Bussaba,5a9db897065ef53feaa37079,37.764336,-122.463711,Thai Restaurant,10
921,Little Saigon,37.78426,-122.417724,Sunday at the Museum,5ac91da5c5309357e35b5e75,37.78002549015468,-122.41606636888972,Asian Restaurant,30
922,Richmond District,37.78066000000007,-122.47088999999994,DNM Hot Pot,5ac993682b984427e9e6e748,37.78259352043552,-122.47125848057306,Asian Restaurant,10
923,Lower Pacific Heights,37.78693000000004,-122.43427999999994,Avery,5acd6b6f829b0c0d5b523ece,37.78406420129634,-122.43282919431634,New American Restaurant,24
927,Laurel Heights,37.78576000000004,-122.44722999999999,Sorrel,5ad0ca19d552c75bbca2a9fa,37.78842635020657,-122.44618748888597,New American Restaurant,65
928,Cathedral Hill,37.784344,-122.424496,1608 Bistro,5adb8cc5916bc10dcb6a3c42,37.78829309005468,-122.42375391159742,Filipino Restaurant,16
929,Ingleside,37.723020000000076,-122.45214999999996,Sakesan Sushi | Robata,5adbe1d72d2fd9240e4fc437,37.72429029372163,-122.45745367145554,Japanese Restaurant,13
931,Dogpatch,37.75946000000005,-122.39035999999999,School Night,5add271ea795bd5ffaea4105,37.761625845682836,-122.38902250124985,Restaurant,58
932,Marina District,37.80315000000007,-122.43674999999996,Boho Restaurant,5ae132a21ffe97002cccf140,37.799976,-122.43784,American Restaurant,5
933,South Beach,37.78630000000004,-122.39268999999996,Cento Osteria,5aebb31fdd8442002c2f9b77,37.784960478003626,-122.38827823742258,Italian Restaurant,17
935,Chinatown,37.795390000000054,-122.40811999999994,Nico,5aecc55667e5f2002c8a87a8,37.7958254,-122.4031262,Restaurant,27
939,Sea Cliff,37.78626000000003,-122.48517999999996,Pearl,5af51cc9a0215b002c89550c,37.7838391,-122.4830831,Restaurant,68
940,Duboce Triangle,37.76932000000005,-122.43145999999996,Wooden Spoon,5af894323abcaf002c062b81,37.76649555934699,-122.43022237369864,Scandinavian Restaurant,76
941,Ingleside,37.723020000000076,-122.45214999999996,Go Go 7,5b08d4d69f8a9f002cdad0d1,37.724409,-122.457453,Korean Restaurant,8
943,Lakeside,37.724330000000066,-122.47383999999994,Shihlin Taiwan Street Snacks 士林臺灣小吃,5b09e2e398fbfc002c028929,37.727817534627626,-122.47646649433597,Taiwanese Restaurant,16
944,Richmond District,37.78066000000007,-122.47088999999994,Ichiraku Ramen,5b1ddd65a5a315002cbd1cb0,37.780664,-122.476537,Ramen Restaurant,14
945,Hayes Valley,37.77428000000003,-122.42832999999996,Kantine,5b2134a81acf11002c0f7903,37.770588837489555,-122.4252890412455,Scandinavian Restaurant,133
946,Sea Cliff,37.78626000000003,-122.48517999999996,Violet’s,5b2192aedab4b1002c999366,37.782011605335526,-122.48398043131773,Restaurant,46
947,Inner Sunset,37.762110000000064,-122.46885999999995,USHI TARO,5b3449f167a9fe002c4c797e,37.76253633540691,-122.46619374792915,Ramen Restaurant,22
948,Union Square,37.78782000000007,-122.40747999999996,Oren's Hummus,5b452be1772fbc002c0a3ecb,37.786668908442635,-122.40251166215769,Mediterranean Restaurant,87
949,Western Addition,37.780950000000075,-122.43221999999997,OMA San Francisco Station,5b5d2fdb0d2be7002c491b02,37.785010213957456,-122.43093584499641,Sushi Restaurant,25
953,Cathedral Hill,37.784344,-122.424496,Van Ness Cafe And Gyros,5b68e44c286fda002c22548f,37.783228,-122.420731,Restaurant,5
955,Financial District South,37.795780000000036,-122.40047999999996,Mendocino Farms,5b6c8b982db4a9002c2a57dc,37.792686636906865,-122.40210344384357,Restaurant,55
958,Financial District,37.795780000000036,-122.40047999999996,Z & Y bistro,5b777dd9da2e00002ca2cde7,37.79622977221367,-122.40539319032837,Szechuan Restaurant,15
960,Bayview,37.73345000000006,-122.38997999999998,TATO,5b89f7f6a0215b002c7cfd73,37.736315000000005,-122.390498,Mexican Restaurant,19
961,Embarcadero,37.79532000000006,-122.39393999999999,Angler,5b99a238419a9e002cae8074,37.793264199379806,-122.39205373961049,Seafood Restaurant,65
962,Mission District,37.759930000000054,-122.41807999999997,Prairie,5bafbc473ba767002c92b61a,37.76014792239044,-122.41992975067319,Italian Restaurant,61
963,Richmond District,37.78066000000007,-122.47088999999994,Chomp N' Swig,5bb6597ee1f0aa002cec7081,37.78031,-122.475464,Restaurant,9
964,Mid-Market,37.79098449478979,-122.39922052301995,Luke’s Lobster,5bb777eb9fca56002cc5e6d2,37.788035,-122.400096,Seafood Restaurant,32
966,Duboce Triangle,37.76932000000005,-122.43145999999996,Kibatsu,5bc93df15c6838002c0af3b3,37.772416865287965,-122.4289409049265,Japanese Restaurant,14
969,Saint Francis Wood,37.734650000000045,-122.46802999999994,L’Amour Saigon,5bccca698a4cf5002c13cb30,37.737578,-122.469278,Vietnamese Restaurant,3
971,Cathedral Hill,37.784344,-122.424496,Nari,5bd1dda4588e36002cf041f2,37.785476,-122.428688,Thai Restaurant,59
974,Belden Place,37.7912745,-122.40378675000001,The Shota,5bdd0cd1bed483002c8e7e89,37.791534530518405,-122.40075768797053,Japanese Restaurant,13
975,Lower Nob Hill,37.78944000000007,-122.41453999999999,Gusto Pinsa Romana,5c0dd1ad5a2c91002c442f28,37.7895944763817,-122.41387265343073,Italian Restaurant,35
977,Laguna Honda,37.750999922797234,-122.46122578186481,Yoji Sushi,5c1319311ffe97002cfe8a4a,37.747015,-122.459345,Sushi Restaurant,2
978,Cow Hollow,37.79825000000005,-122.43572999999998,Souvla,5c183e4f3e6741002cd79bc1,37.800276507310706,-122.44073222772535,Greek Restaurant,30
980,South Park,37.78145000000006,-122.39385999999996,Hakashi,5c2588487c891c002de0a33d,37.78156802145504,-122.3962355941933,Sushi Restaurant,33
982,Chinatown,37.795390000000054,-122.40811999999994,Nob Hill Cafe,5c43e66660255e002c0e1ce6,37.793009,-122.412597,Italian Restaurant,13
985,Japantown,37.785420000000045,-122.42971999999997,Noosh,5c47c389603d2a002cb16e10,37.788057,-122.433879,Mediterranean Restaurant,73
988,Duboce Triangle,37.76932000000005,-122.43145999999996,Beit Rima,5c48ef89a6ec98002c7d63cd,37.76875439388483,-122.42904017764762,Middle Eastern Restaurant,98
989,Jordan Park,37.784650000000056,-122.45664,Alley House,5c524ae75c6838002cb6c7a7,37.780964,-122.459811,Chinese Restaurant,2
990,Japantown,37.785420000000045,-122.42971999999997,Daeho,5c687f93e1f0aa002c124962,37.785769,-122.42853,Korean Restaurant,100
993,China Basin,37.77609000000007,-122.39374999999995,Troya,5c81855425ecca0039ebab88,37.779102,-122.393648,Mediterranean Restaurant,16
996,Dolores Heights,37.75828000000007,-122.43027999999998,Rooster & Rice,5c92f0dc81635b00397c413c,37.760877,-122.433668,Thai Restaurant,9
998,Russian Hill,37.80203000000006,-122.41962999999998,Palette Tea House,5ca54c4282a750002cf39340,37.80554739174514,-122.42277443198901,Cantonese Restaurant,43
999,Mid-Market,37.79098449478979,-122.39922052301995,The Vault,5cb9e19e78782c002c7dcbb8,37.792074,-122.403972,Restaurant,13
1000,Marina District,37.80315000000007,-122.43674999999996,Karaweik Burmese Cuisine,5cccd755e55d8b002c95d387,37.799937,-122.437872,Burmese Restaurant,8
1001,Noe Valley,37.75160000000005,-122.42907999999994,Mahila,5d0707ae59b5a400232d12b5,37.750907,-122.43433300000001,Malay Restaurant,14
1002,Financial District South,37.795780000000036,-122.40047999999996,Hinodeya,5d0a985b972c0d0023090738,37.794655999999996,-122.404544,Ramen Restaurant,42
1005,Inner Sunset,37.762110000000064,-122.46885999999995,um.ma,5d1696d81feae30023bd182b,37.765526,-122.466124,Korean Restaurant,32
1006,South Park,37.78145000000006,-122.39385999999996,Sun & Moon,5d255d32972c0d0023766eee,37.779633,-122.39465,Thai Restaurant,14
1007,Sea Cliff,37.78626000000003,-122.48517999999996,Dumpling Alley,5d2aa2b47ad194002f2054a7,37.782153,-122.486275,Shanghai Restaurant,4
1008,Duboce Triangle,37.76932000000005,-122.43145999999996,Purple Rice,5d6697e5a9fbd900087136b1,37.77189,-122.430775,Korean Restaurant,5
1011,Mission District,37.759930000000054,-122.41807999999997,Dear Inga,5d7722fe82ea3b0008e1fddf,37.761826,-122.422959,Eastern European Restaurant,44
1013,Cow Hollow,37.79825000000005,-122.43572999999998,Wildseed,5d77246152f4a00007528cb9,37.7976259,-122.4324404,Vegetarian / Vegan Restaurant,41
1014,Richmond District,37.78066000000007,-122.47088999999994,Konomama,5d91378b1b7ce60008f41b3b,37.780619,-122.468753,Japanese Curry Restaurant,6
1015,Mission Bay,37.76690000000008,-122.38978999999995,City Bistro,5db503bedb23560008c45abe,37.767459,-122.387897,American Restaurant,0
1016,Mission District,37.759930000000054,-122.41807999999997,Señor Sisig,5dc48d5d66c37b0008250bf8,37.75715,-122.421304,Filipino Restaurant,36
1017,Cole Valley,37.76532000000003,-122.44986999999998,Beit Rima Carl Street,5dd0ad6256b2c80008a5a966,37.765841,-122.449755,Middle Eastern Restaurant,13
1019,Belden Place,37.7912745,-122.40378675000001,Sababa,5dd37be5eb9f4300076a3a58,37.789173,-122.400308,Middle Eastern Restaurant,8
1020,Castro,37.75849000000005,-122.43476999999996,Bhoga,5ddc6fd067d73700089eec12,37.761407,-122.435188,Indian Restaurant,2
1022,Lake Street,37.785060000000044,-122.46403999999995,Mamahuhu,5e124862b5b5ad00084cb2c6,37.782913,-122.464834,Chinese Restaurant,1
1023,Mission Bay,37.76690000000008,-122.38978999999995,Magnolia Brewing City Bistro,5e1e84e247c34b0008edcd73,37.768485,-122.386724,Fast Food Restaurant,0
1025,Mission Bay,37.76690000000008,-122.38978999999995,Dumpling Time,5e23a60f829773000821d9e5,37.767284,-122.388738,Dumpling Restaurant,8
